station_european_code	component_code	component_name	component_caption	measurement_unit	measurement_european_group_code	statistics_period	statistics_year	statistics_average_group	statistic_shortname	statistic_name	statistic_value	statistics_percentage_valid	statistics_number_valid	statistics_calculated
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2007	day	P98	98 percentile	44.299	91.781	335	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2007	day	Max	maximum	53.003	91.781	335	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2007	hour	P50	50 percentile	17.640	91.005	7972	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2007	hour	Mean	annual mean	20.642	91.005	7972	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2007	hour	P95	95 percentile	46.720	91.005	7972	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2007	hour	P98	98 percentile	58.820	91.005	7972	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2007	hour	Max	maximum	139.540	91.005	7972	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2007	hour	Max19	19th highest value	92.860	91.005	7972	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2007	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	91.005	7972	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	day	P50	50 percentile	30.507	78.415	287	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	day	Mean	annual mean	32.451	78.415	287	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	day	P95	95 percentile	62.489	78.415	287	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	day	P98	98 percentile	70.102	78.415	287	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	day	Max	maximum	85.102	78.415	287	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	hour	P50	50 percentile	26.290	78.950	6935	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	hour	Mean	annual mean	32.282	78.950	6935	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	hour	P95	95 percentile	81.290	78.950	6935	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	hour	P98	98 percentile	98.230	78.950	6935	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	hour	Max	maximum	197.300	78.950	6935	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	hour	Max19	19th highest value	126.900	78.950	6935	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2008	hour	Hours(c > 200)	hours with c > 200 ug/m3	0.000	78.950	6935	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	day	P50	50 percentile	27.858	92.055	336	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	day	Mean	annual mean	30.258	92.055	336	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	day	P95	95 percentile	57.574	92.055	336	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	day	P98	98 percentile	64.857	92.055	336	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	day	Max	maximum	80.910	92.055	336	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	hour	P50	50 percentile	24.270	90.217	7903	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	hour	Mean	annual mean	30.366	90.217	7903	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	hour	P95	95 percentile	76.340	90.217	7903	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	hour	P98	98 percentile	90.710	90.217	7903	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	hour	Max	maximum	267.420	90.217	7903	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	hour	Max19	19th highest value	122.560	90.217	7903	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2009	hour	Hours(c > 200)	hours with c > 200 ug/m3	1.000	90.217	7903	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	day	P50	50 percentile	26.629	100.000	365	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	day	Mean	annual mean	29.737	100.000	365	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	day	P95	95 percentile	57.517	100.000	365	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	day	P98	98 percentile	74.796	100.000	365	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	day	Max	maximum	109.402	100.000	365	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	hour	P50	50 percentile	22.670	95.274	8346	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	hour	Mean	annual mean	29.715	95.274	8346	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	hour	P95	95 percentile	78.540	95.274	8346	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	hour	P98	98 percentile	99.380	95.274	8346	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	hour	Max	maximum	237.230	95.274	8346	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	hour	Max19	19th highest value	159.000	95.274	8346	Y
BG0012A	8	Nitrogen dioxide (air)	NO2	µg/m3	500	Calendar year	2010	hour	Hours(c > 200)	hours with c > 200 ug/m3	5.000	95.274	8346	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	day	P50	50 percentile	2.000	97.808	357	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	day	Mean	annual mean	2.047	97.808	357	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	day	P95	95 percentile	4.417	97.808	357	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	day	P98	98 percentile	5.833	97.808	357	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	day	Max	maximum	7.750	97.808	357	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	dymax	P50	50 percentile	2.875	97.808	357	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	dymax	Mean	annual mean	2.909	97.808	357	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	dymax	P95	95 percentile	7.500	97.808	357	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	dymax	P98	98 percentile	8.387	97.808	357	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	dymax	Max	maximum	9.000	97.808	357	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	hour	P50	50 percentile	2.000	97.808	8568	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	hour	Mean	annual mean	2.047	97.808	8568	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	hour	P95	95 percentile	5.723	97.808	8568	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	hour	P98	98 percentile	8.000	97.808	8568	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1998	hour	Max	maximum	40.003	97.808	8568	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	day	P50	50 percentile	0.875	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	day	Mean	annual mean	1.558	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	day	P95	95 percentile	4.750	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	day	P98	98 percentile	5.667	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	day	Max	maximum	6.292	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	dymax	P50	50 percentile	2.125	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	dymax	Mean	annual mean	2.597	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	dymax	P95	95 percentile	6.500	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	dymax	P98	98 percentile	7.000	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	dymax	Max	maximum	7.500	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	hour	P50	50 percentile	1.000	97.055	8502	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	hour	Mean	annual mean	1.576	97.055	8502	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	hour	P95	95 percentile	5.000	97.055	8502	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	hour	P98	98 percentile	7.000	97.055	8502	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	1999	hour	Max	maximum	8.000	97.055	8502	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	day	P50	50 percentile	0.481	75.683	277	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	day	Mean	annual mean	1.100	75.683	277	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	day	P95	95 percentile	4.500	75.683	277	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	day	P98	98 percentile	4.792	75.683	277	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	day	Max	maximum	5.579	75.683	277	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	dymax	P50	50 percentile	1.200	75.956	278	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	dymax	Mean	annual mean	1.691	75.956	278	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	dymax	P95	95 percentile	5.081	75.956	278	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	dymax	P98	98 percentile	5.869	75.956	278	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	dymax	Max	maximum	7.631	75.956	278	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	hour	P50	50 percentile	0.350	76.218	6695	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	hour	Mean	annual mean	1.110	76.218	6695	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	hour	P95	95 percentile	4.550	76.218	6695	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	hour	P98	98 percentile	5.050	76.218	6695	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2000	hour	Max	maximum	8.950	76.218	6695	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	day	P50	50 percentile	0.569	96.986	354	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	day	Mean	annual mean	0.655	96.986	354	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	day	P95	95 percentile	1.587	96.986	354	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	day	P98	98 percentile	1.811	96.986	354	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	day	Max	maximum	3.194	96.986	354	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	dymax	P50	50 percentile	1.225	96.712	353	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	dymax	Mean	annual mean	1.439	96.712	353	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	dymax	P95	95 percentile	3.131	96.712	353	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	dymax	P98	98 percentile	4.106	96.712	353	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	dymax	Max	maximum	7.669	96.712	353	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	hour	P50	50 percentile	0.450	97.078	8504	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	hour	Mean	annual mean	0.654	97.078	8504	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	hour	P95	95 percentile	2.150	97.078	8504	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	hour	P98	98 percentile	3.000	97.078	8504	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2001	hour	Max	maximum	9.950	97.078	8504	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	day	P50	50 percentile	0.605	89.315	326	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	day	Mean	annual mean	0.806	89.315	326	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	day	P95	95 percentile	1.935	89.315	326	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	day	P98	98 percentile	2.453	89.315	326	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	day	Max	maximum	4.263	89.315	326	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	dymax	P50	50 percentile	1.003	87.671	320	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	dymax	Mean	annual mean	1.251	87.671	320	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	dymax	P95	95 percentile	2.840	87.671	320	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	dymax	P98	98 percentile	3.802	87.671	320	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	dymax	Max	maximum	5.321	87.671	320	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	hour	P50	50 percentile	0.430	91.735	8036	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	hour	Mean	annual mean	0.805	91.735	8036	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	hour	P95	95 percentile	2.500	91.735	8036	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	hour	P98	98 percentile	3.420	91.735	8036	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2003	hour	Max	maximum	10.860	91.735	8036	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	day	P50	50 percentile	0.782	67.760	248	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	day	Mean	annual mean	0.843	67.760	248	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	day	P95	95 percentile	1.723	67.760	248	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	day	P98	98 percentile	1.781	67.760	248	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	day	Max	maximum	3.660	67.760	248	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	dymax	P50	50 percentile	1.258	64.208	235	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	dymax	Mean	annual mean	1.316	64.208	235	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	dymax	P95	95 percentile	2.821	64.208	235	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	dymax	P98	98 percentile	3.213	64.208	235	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	dymax	Max	maximum	5.659	64.208	235	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	hour	P50	50 percentile	0.680	71.403	6272	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	hour	Mean	annual mean	0.828	71.403	6272	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	hour	P95	95 percentile	1.990	71.403	6272	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	hour	P98	98 percentile	2.700	71.403	6272	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2004	hour	Max	maximum	9.050	71.403	6272	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	day	P50	50 percentile	0.487	93.151	340	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	day	Mean	annual mean	0.672	93.151	340	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	day	P95	95 percentile	1.793	93.151	340	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	day	P98	98 percentile	2.403	93.151	340	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	day	Max	maximum	3.449	93.151	340	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	dymax	P50	50 percentile	0.779	93.151	340	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	dymax	Mean	annual mean	1.233	93.151	340	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	dymax	P95	95 percentile	3.769	93.151	340	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	dymax	P98	98 percentile	5.350	93.151	340	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	dymax	Max	maximum	6.626	93.151	340	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	hour	P50	50 percentile	0.420	93.196	8164	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	hour	Mean	annual mean	0.672	93.196	8164	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	hour	P95	95 percentile	2.140	93.196	8164	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	hour	P98	98 percentile	3.690	93.196	8164	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2006	hour	Max	maximum	11.430	93.196	8164	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	day	P50	50 percentile	0.553	96.438	352	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	day	Mean	annual mean	0.776	96.438	352	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	day	P95	95 percentile	2.329	96.438	352	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	day	P98	98 percentile	2.592	96.438	352	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	day	Max	maximum	2.814	96.438	352	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	dymax	P50	50 percentile	0.873	95.890	350	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	dymax	Mean	annual mean	1.301	95.890	350	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	dymax	P95	95 percentile	3.628	95.890	350	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	dymax	P98	98 percentile	4.062	95.890	350	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	dymax	Max	maximum	5.296	95.890	350	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	hour	P50	50 percentile	0.450	97.192	8514	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	hour	Mean	annual mean	0.801	97.192	8514	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	hour	P95	95 percentile	2.560	97.192	8514	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	hour	P98	98 percentile	3.870	97.192	8514	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2007	hour	Max	maximum	9.420	97.192	8514	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	day	P50	50 percentile	0.551	66.667	244	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	day	Mean	annual mean	0.791	66.667	244	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	day	P95	95 percentile	2.062	66.667	244	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	day	P98	98 percentile	2.557	66.667	244	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	day	Max	maximum	4.966	66.667	244	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	dymax	P50	50 percentile	0.853	65.574	240	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	dymax	Mean	annual mean	1.249	65.574	240	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	dymax	P95	95 percentile	2.939	65.574	240	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	dymax	P98	98 percentile	3.959	65.574	240	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	dymax	Max	maximum	6.184	65.574	240	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	hour	P50	50 percentile	0.480	68.147	5986	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	hour	Mean	annual mean	0.808	68.147	5986	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	hour	P95	95 percentile	2.420	68.147	5986	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	hour	P98	98 percentile	3.920	68.147	5986	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2008	hour	Max	maximum	8.720	68.147	5986	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	day	P50	50 percentile	0.533	97.260	355	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	day	Mean	annual mean	0.649	97.260	355	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	day	P95	95 percentile	1.409	97.260	355	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	day	P98	98 percentile	1.768	97.260	355	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	day	Max	maximum	3.104	97.260	355	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	dymax	P50	50 percentile	0.780	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	dymax	Mean	annual mean	1.068	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	dymax	P95	95 percentile	3.101	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	dymax	P98	98 percentile	3.819	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	dymax	Max	maximum	6.581	96.164	351	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	hour	P50	50 percentile	0.480	97.991	8584	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	hour	Mean	annual mean	0.648	97.991	8584	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	hour	P95	95 percentile	1.690	97.991	8584	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	hour	P98	98 percentile	2.730	97.991	8584	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2009	hour	Max	maximum	8.990	97.991	8584	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	day	P50	50 percentile	0.552	98.082	358	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	day	Mean	annual mean	0.645	98.082	358	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	day	P95	95 percentile	1.490	98.082	358	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	day	P98	98 percentile	2.057	98.082	358	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	day	Max	maximum	3.866	98.082	358	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	dymax	P50	50 percentile	0.751	97.534	356	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	dymax	Mean	annual mean	1.043	97.534	356	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	dymax	P95	95 percentile	2.733	97.534	356	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	dymax	P98	98 percentile	3.571	97.534	356	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	dymax	Max	maximum	6.017	97.534	356	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	hour	P50	50 percentile	0.490	98.311	8612	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	hour	Mean	annual mean	0.645	98.311	8612	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	hour	P95	95 percentile	1.730	98.311	8612	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	hour	P98	98 percentile	2.840	98.311	8612	Y
BG0012A	10	Carbon monoxide (air)	CO	mg/m3	500	Calendar year	2010	hour	Max	maximum	8.040	98.311	8612	Y
